insertid,Region_Code,REGION,RSM_Code,RSM_Area,SO,Distributor_Code,Distributor_Name,distributor_channel_type,distributor_type,distributor_city,distributor_state,UID,RetailerCode,RetailerName,SalesMan_Code,SalesMan_Name,Sales_Rep_Phone,saleman_role,Type,outlet_type,Sub_Type,Price_Group,Retailer_Group,Route_Code,Route_Name,warehouse_id,Category_Code,Category_Name,Sub_Channel_Code,Sub_Channel_Name,Channel_Code,Channel_Name,Class_Name,ACCOUNT_CODE,ACCOUNT_NAME,PAN_No,GST_No,Address_1,Address_2,Address_3,Address_4,outlet_pin_code,Town,City,State,latitude,longitude,Contact_Name,Mobile,Email,owner_name,owner_mobile,Aadhar,Credit_Limit,Credit_Period,cash_credit,source,Location_Code,Location_Name,Return_Qty,Return_Value,FSSAI_No,FSSAI_Exp_Date,Retailer_Created_On,outlet_createdby_id,outlet_createdbyname,Modified_Date,Retailer_Reference_Code,IsActive,last_order_date,last_invoice_date,otp_verified
4686,-,East,-,-,-,1100727129,AJAY KUMAR RAHUL KUMAR,GT,Hybrid Redistribution Wholesaler,Khordha,Odisha,-,784007,PADHI TRADERS,2374,Soumya ranjan Patra,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,61,-,-,-,-,-,-,-,-,-,-,21DERPP2333P1Z1,,-,-,-,,Bhubaneswar,Bhubaneswar,TAMIL NADU,0.000000,0.000000,-,9338412700,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,AJAY KUMAR RAHUL KUMAR PRIVATE LIMITED,45748,-,1,45797,45797,NULL
4687,-,East,-,-,-,1100727129,AJAY KUMAR RAHUL KUMAR,GT,Hybrid Redistribution Wholesaler,Khordha,Odisha,-,784020,BANSAL TRADERS,2374,Soumya ranjan Patra,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,61,-,-,-,-,-,-,-,-,-,-,21AFZPA9725N1ZV,,-,-,-,,Bhubaneswar,Bhubaneswar,GUJARAT,0.000000,0.000000,-,9040561172,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,AJAY KUMAR RAHUL KUMAR PRIVATE LIMITED,45748,-,1,45736,45736,NULL
4688,-,East,-,-,-,1100727129,AJAY KUMAR RAHUL KUMAR,GT,Hybrid Redistribution Wholesaler,Khordha,Odisha,-,784042,SUBHASHREE MINIMART,2374,Soumya ranjan Patra,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,61,-,-,-,-,-,-,-,-,-,-,21ALBPB4598A1ZR,,-,-,-,,Bhubaneswar,Bhubaneswar,Andhra Pradesh,0.000000,0.000000,-,9777278168,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,AJAY KUMAR RAHUL KUMAR PRIVATE LIMITED,45748,-,1,45798,45798,NULL
4689,-,East,-,-,-,1100735440,BDA AGENCIES,GT,Hybrid Redistribution Wholesaler,Bongaigaon,ASSAM,-,784046,MAA KALI STORES,3793,Heramba Nath,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,10364,-,-,-,-,-,-,-,-,-,-,18ANTPK2620A1Z8,,-,-,-,,KOKRAJHAR,Kokrajhar,Andhra Pradesh,0.000000,0.000000,-,9957059356,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,SHREE BAJRANG TRADING COMPANY,45748,-,1,45787,45787,NULL
4690,-,South,-,-,-,1100730008,K.C DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,CHIKBALLAPUR,KARNATAKA,-,784056,SSV ENTERPRISES,2804,Nagaraja A,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,206,-,-,-,-,-,-,-,-,-,-,29AYTPV1134H1ZV,,-,-,-,,Bagepalli,Bagepalli,JHARKHAND,0.000000,0.000000,-,919591831637,-,-,-,-,999999999,365,credit,web,-,-,0,0.00,11222309000270,-,45240,,K C DISTRIBUTOR,45748,-,1,45787,45789,NULL
4691,-,East,-,-,-,1100731494,NAVDURGA KIRANA,GT,Hybrid Redistribution Wholesaler,Siwan,BIHAR,-,784058,SAKSHI ENTERPRISES,3774,Sanket Kumar Singh,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,5052,-,-,-,-,-,-,-,-,-,-,10EEYPK5073K1Z0,,-,-,-,,Hajipur,Hajipur,BIHAR,0.000000,0.000000,-,9006146346,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,BALAJEE Traders,45748,-,1,45773,45773,NULL
"4692, '-', 'West', '-', '-', '-', '1100730691', 'KALAHANU SALES PRIVATE LIMITED', 'GT', 'Super Redistribution Wholesaler', 'Raipur', 'CHHATTISGARH', '-', '784059', 'SINHA MEDICAL STORES', '3876', 'Sayyad Mohammad Hasan', '', 'USR', '-', 'Pharma Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '362', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '22BNNPS3356L1ZI', '', '-', '-', '-', '', 'Patan (NP"
4693,-,East,-,-,-,1100731494,NAVDURGA KIRANA,GT,Hybrid Redistribution Wholesaler,Siwan,BIHAR,-,784081,NEW RANI DRUG HOUSE,3774,Sanket Kumar Singh,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,5052,-,-,-,-,-,-,-,-,-,-,10AXZPG3236A1ZW,,-,-,-,,Hajipur,Hajipur,MAHARASHTRA,0.000000,0.000000,-,9304770494,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,BALAJEE Traders,45748,-,1,45728,45728,NULL
"4694, '-', 'East', '-', '-', '-', '1100730761', 'M/S TANGUDU AGENCIES', 'GT', 'Hybrid Redistribution Wholesaler', 'Ganjam', 'Odisha', '-', '784135', 'BANAJA ENTERPRISES', '5376', 'Jagannath Kumar Singh', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '371', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '21APQPP4694E1ZL', '', '-', '-', '-', '', 'Sheragada (CT"
4695,-,East,-,-,-,1100730761,M/S TANGUDU AGENCIES,GT,Hybrid Redistribution Wholesaler,Ganjam,Odisha,-,784136,SATYA NARAYAN AGENCIES,2316,Satyanarayana Naik,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,371,-,-,-,-,-,-,-,-,-,-,21ASCPB2858B1ZJ,,-,-,-,,Gobara,Berhampur,MADHYA PRADESH,0.000000,0.000000,-,9937271463,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,TANGUDU AGENCIES,45748,-,1,45763,45763,NULL
"4696, '-', 'East', '-', '-', '-', '1100730761', 'M/S TANGUDU AGENCIES', 'GT', 'Hybrid Redistribution Wholesaler', 'Ganjam', 'Odisha', '-', '784140', 'P D AGRWALA & SONS', '2316', 'Satyanarayana Naik', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '371', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '21AAEFP5319H1ZJ', '', '-', '-', '-', '', 'Phulabani (M"
"4697, '-', 'North', '-', '-', '-', '1100730758', 'VANSH SALES CORPORATIONS', 'GT', 'Super Redistribution Wholesaler', 'Ambala', 'HARYANA', '-', '784150', 'BANSAL TRADING CO.', '4682', 'Ravi Kumar', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '368', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '06BYBPB5124J1ZT', '', '-', '-', '-', '', 'Pipli (Part"
360
"4698, '-', 'South', '-', '-', '-', '1100730967', 'BALA SHANMUKHA AGENCIES', 'GT', 'Hybrid Redistribution Wholesaler', 'Nandyal', 'Andhra Pradesh', '-', '784179', 'SHANMUKHA AGENCY_(ALLAGADDA"
"4699, '-', 'East', '-', '-', '-', '1100731402', 'SAYAK ENTERPRISE', 'GT', 'Hybrid Redistribution Wholesaler', 'Udaipur', 'TRIPURA', '-', '784181', 'AMAL MODAK', '6520', 'PARAG DAS', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '5042', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '16BHUPM6333G1ZZ', '', '-', '-', '-', '', 'Udaipur', 'Udaipur', 'BIHAR', 0.000000, 0.000000, '-', '9366568581', '-', '-', '-', '-', '9999999999.99999', 356, 'credit', 'web', '-', '-', 0, 0.00, '', '-', '45240', '', 'SAYAK ENTERPRISE (Udaipur"
4700,-,South,-,-,-,1100738618,V.R. ENTERPRISES,GT,Hybrid Redistribution Wholesaler,Chidambaram,TAMIL NADU,-,784182,HANISH ENTERPRIESES,2642,SABARINATHAN,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,14097,-,-,-,-,-,-,-,-,-,-,33GGEPS8498L1ZD,,-,-,-,,KATTUMANNARKOIL,Kattumannarkoil,BIHAR,0.000000,0.000000,-,918870803969,-,-,-,-,9999999999,1000,credit,web,-,-,0,0.00,,-,45240,,VAIYAPURI ENTERPRISES,45761,-,1,45779,45780,NULL
4701,-,North,-,-,-,1100731479,M/S HIMANSHU AGENCIES,GT,Super Redistribution Wholesaler,Prayagraj,UTTAR PRADESH,-,784198,ZOYA ENTERPRISES,2778,PRAMOD KUMAR YADAV,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,5229,-,-,-,-,-,-,-,-,-,-,09APWPR3699R1Z5,,-,-,-,,Handia,Allahabad,MANIPUR,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,12720005000013,-,45240,,M/S HIMANSHU AGENCIES,45748,-,1,45797,45797,NULL
4702,-,North,-,-,-,1100731479,M/S HIMANSHU AGENCIES,GT,Super Redistribution Wholesaler,Prayagraj,UTTAR PRADESH,-,784203,SHIV TRADING COMPANY,2778,PRAMOD KUMAR YADAV,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,5229,-,-,-,-,-,-,-,-,-,-,09ATMPG7641J1Z8,,-,-,-,,PHAPHAMAU,Allahabad,UTTAR PRADESH,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,22721152000031,-,45240,,M/S HIMANSHU AGENCIES,45748,-,1,45794,45794,NULL
"4703, '-', 'North', '-', '-', '-', '1100727476', 'V K SALES', 'GT', 'Hybrid Redistribution Wholesaler', 'Rohtak', 'HARYANA', '-', '784212', 'SALUJA FASTION CENTER', '3228', 'Sahil', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '90', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '06AQDPS6859G1ZE', '', '-', '-', '-', '', 'Jhajjar (MC"
4704,-,South,-,-,-,1100728777,DHANVANTHRI DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,Mandya,KARNATAKA,-,784231,SRI KRISHNA PHARMA,7347,Santhosh S M,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,128,-,-,-,-,-,-,-,-,-,-,29BITPK1230L1ZV,,-,-,-,,,Ramanagara,TELANGANA,0.000000,0.000000,-,9986553117,-,-,-,-,100000,365,credit,web,-,-,0,0.00,0,-,45240,,DHANVANTHRI DISTRBUTORS,45748,-,1,45260,45260,NULL
4705,-,East,-,-,-,1100730788,M/S NARSINGH TRADING COMPANY,GT,Hybrid Redistribution Wholesaler,Bhadrak,Odisha,-,784239,CHAMPA ENTERPRISES,5378,Sourav Das,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,472,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Bhadrak,Bhadrak,BIHAR,0.000000,0.000000,-,9438276202,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,NARSINGH TRADING COMPANY,45748,-,1,45777,45777,NULL
"4706, '-', 'West', '-', '-', '-', '1100731933', 'RONAK ENTERPRISES', 'GT', 'Super Redistribution Wholesaler', 'Beed', 'MAHARASHTRA', '-', '784245', 'MAHAVEER DISTRIBUTOR', '3762', 'Mirza Rameez Baig', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '6546', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '', '', '-', '-', '-', '', 'Georai (M Cl"
4707,-,North,-,-,-,1100731367,M/S PRIYANKA DISTRIBUTERS,GT,Super Redistribution Wholesaler,BANIDA,UTTAR PRADESH,-,784254,JAIN KIRANA STORE,3571,Raj Kumar Verma,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,4402,-,-,-,-,-,-,-,-,-,-,09AIPPJ6408E1Z4,,-,-,-,,Badausa,Banda,PUNJAB,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45240,,Priyanka Distributors,45748,-,1,45797,45797,NULL
4708,-,South,-,-,-,1100734082,M S DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,Davangere,KARNATAKA,-,784259,APOORVA TRADERS,7269,Tippeswami C,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,9597,-,-,-,-,-,-,-,-,-,-,29AFKPK4753R1ZI,,-,-,-,,Hiriyur,Hiriyur,TAMIL NADU,0.000000,0.000000,-,9886298867,-,-,-,-,999999999,365,credit,web,-,-,0,0.00,,-,45240,,AK Trders,45748,-,1,45789,45791,NULL
4709,-,South,-,-,-,1100734082,M S DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,Davangere,KARNATAKA,-,784264,ASHIRWAD TRADERS,7269,Tippeswami C,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,9597,-,-,-,-,-,-,-,-,-,-,29BJEPA8249R1ZH,,-,-,-,,HOLALKERE,Holalkere,WEST BENGAL,0.000000,0.000000,-,9611028500,-,-,-,-,999999999,365,credit,web,-,-,0,0.00,,-,45240,,AK Trders,45748,-,1,45710,45712,NULL
4710,-,South,-,-,-,1100734082,M S DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,Davangere,KARNATAKA,-,784269,SANNIDHI AGENCIES,7269,Tippeswami C,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,9597,-,-,-,-,-,-,-,-,-,-,29AGUPM9893K1ZZ,,-,-,-,,CHALLAKERE,Challakere,MADHYA PRADESH,0.000000,0.000000,-,9342066482,-,-,-,-,999999999,365,credit,web,-,-,0,0.00,,-,45240,,AK Trders,45748,-,1,45789,45791,NULL
4711,-,North,-,-,-,1100730646,VANSH TRADERS,GT,Super Redistribution Wholesaler,Kangra,HIMACHAL PRADESH,-,784271,MANOJ MEDICINES TRADERS,4535,Vivek Guleria,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,347,-,-,-,-,-,-,-,-,-,-,02ACTPG5726A1ZZ,,-,-,-,,Jasur Khas,Nurpur,Andhra Pradesh,0.000000,0.000000,-,9816026595,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,10917004000029,-,45240,,VANSH TRADERS,45748,-,1,45797,45797,NULL
"4712, '-', 'East', '-', '-', '-', '1100731724', 'M/S OM AGENCIES', 'GT', 'Hybrid Redistribution Wholesaler', 'Cachar', 'ASSAM', '-', '784272', 'M/S PHARMA SEARCH AGENCY', '3962', 'MINKU CHAKRABORTY', '', 'USR', '-', 'Pharma Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '6330', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '18APCPM2668F1ZT', '', '-', '-', '-', '', 'Hailakandi (MB"
"4713, '-', 'East', '-', '-', '-', '1100731724', 'M/S OM AGENCIES', 'GT', 'Hybrid Redistribution Wholesaler', 'Cachar', 'ASSAM', '-', '784273', 'M/S SADHAN MAZUMDER', '3962', 'MINKU CHAKRABORTY', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '6330', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '18AXDPM6062A1ZQ', '', '-', '-', '-', '', 'Badarpur Rly. Town (CT"
4714,-,East,-,-,-,1100730790,JAYPEE DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,Angul,Odisha,-,784274,M/S KHUNTIA TRADERS,3161,Sanjay Kumar sahoo,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,379,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Talcher,Talcher,Andhra Pradesh,0.000000,0.000000,-,9583406776,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45240,,JAYPEE DISTRIBUTORS,45748,-,1,45791,45791,NULL
4715,-,South,-,-,-,1100734082,M S DISTRIBUTORS,GT,Hybrid Redistribution Wholesaler,Davangere,KARNATAKA,-,784278,SRI VEERABHADRESHARA ENTERPRISES,3498,MALLIKARJUNA M R,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,9597,-,-,-,-,-,-,-,-,-,-,29AONPH5884A1ZO,,-,-,-,,HARAPANHALLI,Harapanahalli,WEST BENGAL,0.000000,0.000000,-,9164059054,-,-,-,-,999999999,365,credit,web,-,-,0,0.00,,-,45240,,AK Trders,45748,-,1,45798,45764,NULL
4716,-,East,-,-,-,1100731178,M/S DEEPCHAND DAMODAR,GT,Hybrid Redistribution Wholesaler,NORTH LAKIMPUR,ASSAM,-,784284,M/s Pushpanjali,7607,Ashim Taid,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,3322,-,-,-,-,-,-,-,-,-,-,12AAUFP5715H1Z2,,-,-,-,,North Lakhimpur,North Lakhimpur,Andhra Pradesh,0.000000,0.000000,-,7014994352,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,10215001000069,-,45240,,M/S DEEPCHAND DAMODAR,45748,-,1,45786,45786,NULL
4717,-,North,-,-,-,1100726780,M/S.TEA LEAF INDIA,GT,Hybrid Redistribution Wholesaler,Varanasi,UTTAR PRADESH,-,784292,CHAURASIYA MEDICAL AGENCY,3446,NARENDRA PRATAP SINGH,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,09BDZPC1896H1ZV,,-,-,-,,JANGIGANJ,Bhadohi,TAMIL NADU,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45241,,M/S.TEA LEAF INDIA,45748,-,1,45786,45786,NULL
4718,-,North,-,-,-,1100726780,M/S.TEA LEAF INDIA,GT,Hybrid Redistribution Wholesaler,Varanasi,UTTAR PRADESH,-,784294,SHUBHARAMBH ENTERPRISES,6242,Ranjeet Kumar Yadav,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,09CJSPB4904M1ZR,,-,-,-,,Aurai,Bhadohi,BIHAR,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45241,,M/S.TEA LEAF INDIA,45748,-,1,45794,45794,NULL
4719,-,South,-,-,-,1100731265,SUMANGALI AGENCIES,GT,Hybrid Redistribution Wholesaler,Krishnagiri,TAMIL NADU,-,784299,SIVAN AGENCIES,2230,SUBBURATHINAM,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,3698,-,-,-,-,-,-,-,-,-,-,33BBJPP4745E2ZM,,-,-,-,,Pochampalli Outer,Krishnagiri,TAMIL NADU,0.000000,0.000000,-,9787376367,-,-,-,-,999999999,999,credit,web,-,-,0,0.00,,-,45241,,Sumangali Agencies,45748,-,1,45796,45796,NULL
"4720, '-', 'East', '-', '-', '-', '1100731493', 'ANGEL S HUB', 'GT', 'Hybrid Redistribution Wholesaler', 'Araria', 'BIHAR', '-', '784307', 'M/S BIHAR STORES', '4044', 'Pradeep Kumar Vishwas', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '5051', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '', '', '-', '-', '-', '', 'Araria (Nagar Parishad"
4721,-,North,-,-,-,1100730855,M/S SUBHASH AYURVEDIC BHANDAAR,GT,Super Redistribution Wholesaler,Dhampur,UTTAR PRADESH,-,784309,S.R MEDICAL AGENCIES,3758,Pankaj Verma,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,613,-,-,-,-,-,-,-,-,-,-,09IBGPS4453A1ZI,,-,-,-,,Seohara,Dhampur,MADHYA PRADESH,0.000000,0.000000,-,919758738742,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45241,,SUBHASH AYURVEDIC BHANDAR,45748,-,1,45797,45797,NULL
4722,-,South,-,-,-,1100730887,M/S SMRUTHI SALES,GT,Hybrid Redistribution Wholesaler,SHIVAMOGGA,KARNATAKA,-,784311,SRI SAPTHAGIRI TRADERS,3497,CHANDRASHEKHAR H,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,626,-,-,-,-,-,-,-,-,-,-,29BIZPS4597L1ZP,,-,-,-,,Bhairana Koppa,Bhadravati,TAMIL NADU,0.000000,0.000000,-,9341203681,-,-,-,-,100000,365,credit,mobile,-,-,0,0.00,11219326000252,-,45241,,CHANDRASHEKHAR H,45748,-,1,45796,45777,NULL
4723,-,North,-,-,-,1100726780,M/S.TEA LEAF INDIA,GT,Hybrid Redistribution Wholesaler,Varanasi,UTTAR PRADESH,-,784312,SHRI BALAJI ENTERPRISES,6243,Jai Singh,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,09AWFPG6234K1ZC,,-,-,-,,Machhali shahar,Jaunpur,TAMIL NADU,0.000000,0.000000,-,,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,12722041000031,-,45241,,M/S.TEA LEAF INDIA,45748,-,1,45792,45792,NULL
4724,-,North,-,-,-,1100730084,RADHA KRISHNA AGENCY,GT,Hybrid Redistribution Wholesaler,Saharanpur,UTTAR PRADESH,-,784316,VRIDHI PHARMACEUTICAL,2296,RAMAN NARANG,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,226,-,-,-,-,-,-,-,-,-,-,09CVPPG5167C1ZD,,-,-,-,,Nangal,Saharanpur,JHARKHAND,0.000000,0.000000,-,8923818818,-,-,-,-,888888888,805,credit,web,-,-,0,0.00,,-,45241,,RADHA KRISHNA AGENCY,45748,-,1,45798,45798,NULL
4725,-,East,-,-,-,1100729598,NEW PANDIT ENTERPRISE,GT,Hybrid Redistribution Wholesaler,Amtala,WEST BENGAL,-,784317,FAMOUS DRUGS,2447,Koushik Mistry,,USR,-,Pharma Sub Redistribution Wholesaler,-,-,-,-,-,471,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Basarali,Canning,MAHARASHTRA,0.000000,0.000000,-,9735512597,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45241,,New Pandit Enterprise,45748,-,1,45784,45784,NULL
4726,-,East,-,-,-,1100728661,J L AGENCY,GT,Hybrid Redistribution Wholesaler,KAMRUP,ASSAM,-,784319,J.STORE,3842,JYOTIRMOIu00A0DAS,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,126,-,-,-,-,-,-,-,-,-,-,18BKXPS2579E1ZB,,-,-,-,,Guwahati,Guwahati,BIHAR,0.000000,0.000000,-,9101610493,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45241,,J.L AGENCY,45748,-,1,45797,45797,NULL
"4727, '-', 'East', '-', '-', '-', '1100737437', 'M/S ILA AGENCY', 'GT', 'Hybrid Redistribution Wholesaler', 'North Twenty Four Parganas', 'WEST BENGAL', '-', '784323', 'SUMI ENTERPRISE', '3968', 'Soumilon Ghosh', '', 'USR', '-', 'Sub Redistribution Wholesaler', '-', '-', '-', '-', '-', '11151', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '19CROPP1627B1ZP', '', '-', '-', '-', '', 'Bamangachhi (CT"
4728,-,East,-,-,-,1100730768,BIMAL AGENCIES PVT.LTD,GT,Hybrid Redistribution Wholesaler,Bankura,WEST BENGAL,-,784327,Sub-Rajdip Enterprise,6707,ARUP KARMAKAR,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,377,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Bankura,Bankura,MADHYA PRADESH,0.000000,0.000000,-,6294832290,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45241,,BIMAL AGENCIES PRIVATE LIMITED,45748,-,1,45796,45796,NULL
4729,-,East,-,-,-,1100730768,BIMAL AGENCIES PVT.LTD,GT,Hybrid Redistribution Wholesaler,Bankura,WEST BENGAL,-,784329,Sub-Maji Agency,6707,ARUP KARMAKAR,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,377,-,-,-,-,-,-,-,-,-,-,19AVFPM2050G1ZQ,,-,-,-,,Bankura,Bankura,MADHYA PRADESH,0.000000,0.000000,-,8348021459,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45241,,BIMAL AGENCIES PRIVATE LIMITED,45748,-,1,45789,45790,NULL
"4730, '-', 'North', '-', '-', '-', '1100739478', 'M/S VIJAY TRADERS', 'GT', 'Super Redistribution Wholesaler', 'Pratapgarh', 'UTTAR PRADESH', '-', '784337', 'JEEWAN JOYATI MEDICAL AGENCIES (STORE"
4731,-,East,-,-,-,1100731849,RIDDHI AGENCIES,GT,Hybrid Redistribution Wholesaler,Sambalpur,Odisha,-,784345,B.M ENTERPRISES,6961,PINTU DAS,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,6541,-,-,-,-,-,-,-,-,-,-,21AAJFB9558R1ZQ,,-,-,-,,Sambalpur,Sambalpur,MADHYA PRADESH,0.000000,0.000000,-,9437539901,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45241,,RIDDHI AGENCIES,45748,-,1,45798,45798,NULL
4732,-,East,-,-,-,1100730389,M/s PRABHULAL LALJI & SONS,GT,Hybrid Redistribution Wholesaler,Baleshwar,Odisha,-,784352,M/S LIFE CARE AGENCY,2095,Rajkishore Mal,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,288,-,-,-,-,-,-,-,-,-,-,21BASPK4806R1Z5,,-,-,-,,Balasore,Balasore,HARYANA,0.000000,0.000000,-,9337712233,-,-,-,-,9999999999.99999,365,credit,web,-,-,0,0.00,,-,45243,,PRABHULAL LALJI & SONS,45748,-,1,45789,45789,NULL
"4733, '-', 'West', '-', '-', '-', '1100731214', 'NAVRANG DISTRIBUTORS', 'GT', 'Super Redistribution Wholesaler', 'Nashik', 'MAHARASHTRA', '-', '784359', 'Bora Agency', '6787', 'Mukesh Dagadu kachave', '', 'USR', '-', 'RRW', '-', '-', '-', '-', '-', '3700', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '27AFYPJ6277K1ZG', '', '-', '-', '-', '', 'Deolali (CB"
4734,-,South,-,-,-,1100731151,TSR AGENCIES,GT,Super Redistribution Wholesaler,Vijayawada,Andhra Pradesh,-,784361,R S ENTERPRISES,1947,Cheedepudi Radha Krishna,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,3328,-,-,-,-,-,-,-,-,-,-,37AFLPT1841E1ZB,,-,-,-,,Paritala,Vijayawada,TELANGANA,0.000000,0.000000,-,8919547083,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45243,,TSR AGENCIES,45748,-,1,45797,45797,NULL
4735,-,South,-,-,-,1100731850,SATGURU ENTERPRISES,GT,Super Redistribution Wholesaler,Visakhapatnam,Andhra Pradesh,-,784365,RAJRAMESH BOOKS & GENRAL STORES,4849,KIRANKUMAR KINTALI,,USR,-,Sub Redistribution Wholesaler,-,-,-,-,-,6431,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,Badangi,Visakhapatnam,UTTAR PRADESH,0.000000,0.000000,-,919848108881,-,-,-,-,999999999,1000,credit,web,-,-,0,0.00,,-,45243,,SATGURU ENTERPRISES,45748,-,1,45377,45377,NULL
